start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
0.0045,0.017,25468.0,41701.0,Echolocation,0.57,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.1255,0.1361,28046.0,44833.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.2215,0.2316,28046.0,44488.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.3065,0.316,27187.0,47623.0,Echolocation,0.565,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.3715,0.379,27187.0,49199.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.4155,0.4222,26328.0,44662.0,Echolocation,0.553,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.4525,0.4573,22890.0,42895.0,Echolocation,0.518,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
0.9095,0.9203,26328.0,36463.0,Echolocation,0.626,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.0505,1.0638,24609.0,43671.0,Echolocation,0.68,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.1525,1.1639,22890.0,28818.0,Echolocation,0.554,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.1915,1.2059,24609.0,43737.0,Echolocation,0.651,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.3285,1.3413,25468.0,48323.0,Echolocation,0.712,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.5305,1.5462,22031.0,30264.0,Echolocation,0.535,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.5585,1.5707,25468.0,48578.0,Echolocation,0.718,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.6685,1.6791,22890.0,29579.0,Echolocation,0.619,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.6865,1.6985,27187.0,44701.0,Echolocation,0.619,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.8215,1.8336,26328.0,45417.0,Echolocation,0.69,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.9195,1.9321,22031.0,29637.0,Echolocation,0.58,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
1.9535,1.9654,26328.0,42611.0,Echolocation,0.662,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.0645,2.0764,22031.0,28752.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.1935,2.2057,26328.0,44318.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.3335,2.3448,27187.0,36457.0,Echolocation,0.508,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.4575,2.4677,22031.0,28828.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.4815,2.495,25468.0,36413.0,Echolocation,0.597,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.6305,2.6484,24609.0,38442.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.7845,2.8025,23750.0,39061.0,Echolocation,0.62,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
2.9505,2.9675,23750.0,42128.0,Echolocation,0.656,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.0585,3.0701,22890.0,31031.0,Echolocation,0.56,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.1115,3.1285,24609.0,38796.0,Echolocation,0.605,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.2025,3.2116,22031.0,29933.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.5565,3.5727,23750.0,35066.0,Echolocation,0.605,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.7205,3.7308,22890.0,32562.0,Echolocation,0.656,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.8415,3.8568,23750.0,37421.0,Echolocation,0.654,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
3.9945,4.0019,28046.0,41274.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.0845,4.0965,22890.0,32788.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.2255,4.2356,22890.0,30801.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.3685,4.383,24609.0,37881.0,Echolocation,0.651,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.4705,4.4839,22031.0,30170.0,Echolocation,0.617,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.4925,4.5035,25468.0,34130.0,Echolocation,0.59,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.7735,4.786,25468.0,37209.0,Echolocation,0.645,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
4.9955,5.0098,24609.0,43392.0,Echolocation,0.741,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.1065,5.1217,23750.0,43416.0,Echolocation,0.637,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.2225,5.2364,24609.0,42399.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.3385,5.3478,26328.0,43563.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.3615,5.3735,22031.0,29699.0,Echolocation,0.613,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.4445,5.4523,27187.0,40925.0,Echolocation,0.637,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.4925,5.505,22890.0,30858.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.5035,5.5093,27187.0,43563.0,Echolocation,0.531,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.5545,5.5687,25468.0,32250.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.5945,5.603,22890.0,33236.0,Echolocation,0.522,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.7245,5.737,23750.0,32857.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.8645,5.8746,22890.0,30903.0,Echolocation,0.627,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
5.9685,5.9823,25468.0,41207.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.0085,6.0192,22890.0,29270.0,Echolocation,0.635,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.1095,6.1235,24609.0,35180.0,Echolocation,0.621,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.2055,6.225,25468.0,31809.0,Echolocation,0.578,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.3755,6.3868,22890.0,28460.0,Echolocation,0.506,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.4075,6.422,25468.0,41658.0,Echolocation,0.726,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.5855,6.5951,22890.0,30150.0,Echolocation,0.602,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.6645,6.6815,24609.0,35279.0,Echolocation,0.509,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.7905,6.8021,22031.0,32053.0,Echolocation,0.714,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
6.9255,6.9411,24609.0,39118.0,Echolocation,0.634,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.0815,7.0954,26328.0,40522.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.2195,7.2342,25468.0,40571.0,Echolocation,0.639,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.3675,7.3847,24609.0,35935.0,Echolocation,0.52,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.6285,7.6457,24609.0,37235.0,Echolocation,0.596,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.7795,7.7985,23750.0,38459.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.9495,7.9596,23750.0,32247.0,Echolocation,0.666,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
7.9815,7.9948,25468.0,33091.0,Echolocation,0.638,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.0525,8.0685,24609.0,36736.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.2175,8.2325,24609.0,35481.0,Echolocation,0.554,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.3675,8.3825,24609.0,34667.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.4325,8.4441,22031.0,28224.0,Echolocation,0.538,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.5275,8.5458,24609.0,37719.0,Echolocation,0.571,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.6865,8.6997,25468.0,31854.0,Echolocation,0.671,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
8.8525,8.8664,22031.0,31336.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.3785,9.3923,22031.0,30906.0,Echolocation,0.642,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.5235,9.537,23750.0,28644.0,Echolocation,0.543,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.6615,9.6721,23750.0,31270.0,Echolocation,0.544,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.7115,9.7283,24609.0,34366.0,Echolocation,0.551,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.8005,9.8111,22031.0,30481.0,Echolocation,0.508,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
9.8345,9.846,25468.0,33231.0,Echolocation,0.642,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.0215,10.0354,24609.0,33764.0,Echolocation,0.575,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.0755,10.0854,22031.0,30294.0,Echolocation,0.543,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.1345,10.1454,26328.0,31876.0,Echolocation,0.649,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.1715,10.1868,23750.0,33279.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.3025,10.3188,25468.0,30771.0,Echolocation,0.589,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.4725,10.4881,25468.0,30227.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.5885,10.6023,24609.0,30864.0,Echolocation,0.616,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.6535,10.6646,21171.0,27256.0,Echolocation,0.512,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.7085,10.7186,25468.0,32479.0,Echolocation,0.687,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.7305,10.7488,25468.0,29402.0,Echolocation,0.526,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.8585,10.8754,21171.0,29968.0,Echolocation,0.669,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
10.9635,10.9751,22031.0,32166.0,Echolocation,0.672,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.0155,11.0319,22890.0,30936.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.1405,11.154,24609.0,35418.0,Echolocation,0.647,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.2945,11.3064,24609.0,33111.0,Echolocation,0.518,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.4385,11.4513,24609.0,32712.0,Echolocation,0.644,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.5775,11.5899,23750.0,31613.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.7815,11.7953,25468.0,31459.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.8115,11.826,23750.0,31505.0,Echolocation,0.611,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
11.9555,11.9698,24609.0,31129.0,Echolocation,0.574,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
12.1445,12.1584,22031.0,31299.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
12.3935,12.4113,22031.0,30726.0,Echolocation,0.519,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
12.8015,12.8203,21171.0,29247.0,Echolocation,0.544,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
12.9045,12.9174,25468.0,34010.0,Echolocation,0.636,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.1585,13.172,23750.0,32009.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.2275,13.2473,21171.0,29038.0,Echolocation,0.594,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.3735,13.3872,22031.0,27600.0,Echolocation,0.588,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.4705,13.4859,23750.0,33911.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.6295,13.6497,22031.0,29599.0,Echolocation,0.559,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.7385,13.7543,23750.0,30967.0,Echolocation,0.587,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
13.9525,13.9695,22031.0,27624.0,Echolocation,0.511,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.0165,14.0313,23750.0,33520.0,Echolocation,0.614,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.1035,14.1197,22031.0,31009.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.1855,14.1984,23750.0,30787.0,Echolocation,0.624,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.3215,14.3351,23750.0,30445.0,Echolocation,0.638,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.3675,14.3811,22031.0,28968.0,Echolocation,0.553,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.5115,14.5301,22031.0,30284.0,Echolocation,0.624,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.6395,14.6538,22890.0,29848.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.7895,14.8024,22890.0,31354.0,Echolocation,0.681,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.9205,14.9345,22890.0,31071.0,Echolocation,0.622,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
14.9425,14.952,26328.0,34288.0,Echolocation,0.509,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.0415,15.0503,26328.0,36032.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.0635,15.0774,22890.0,28729.0,Echolocation,0.56,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.1395,15.1523,24609.0,36761.0,Echolocation,0.689,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.2035,15.2188,22031.0,30222.0,Echolocation,0.681,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.2325,15.2418,26328.0,36151.0,Echolocation,0.61,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.3405,15.3549,22890.0,33559.0,Echolocation,0.626,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.5405,15.5507,23750.0,34946.0,Echolocation,0.699,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.6405,15.6511,22890.0,32690.0,Echolocation,0.646,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
15.7245,15.7339,22890.0,33372.0,Echolocation,0.632,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.0205,16.0349,24609.0,33336.0,Echolocation,0.632,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.1775,16.1925,25468.0,35390.0,Echolocation,0.546,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.2855,16.302,24609.0,31380.0,Echolocation,0.563,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.4375,16.4522,25468.0,38142.0,Echolocation,0.608,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.5865,16.6042,22031.0,33155.0,Echolocation,0.643,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.6225,16.6364,25468.0,37129.0,Echolocation,0.63,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.7835,16.798,24609.0,33987.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
16.8565,16.8746,21171.0,31420.0,Echolocation,0.599,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.0565,17.0716,24609.0,34488.0,Echolocation,0.582,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.1785,17.1885,27187.0,36744.0,Echolocation,0.671,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.3285,17.3434,25468.0,34688.0,Echolocation,0.61,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.6085,17.6235,25468.0,36166.0,Echolocation,0.609,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.8185,17.8362,21171.0,29775.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.8825,17.8967,25468.0,35423.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
17.9745,17.989,23750.0,32755.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.0275,18.0402,26328.0,43060.0,Echolocation,0.748,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.1005,18.1131,24609.0,34101.0,Echolocation,0.562,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.2145,18.225,25468.0,34940.0,Echolocation,0.622,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.2945,18.3094,25468.0,39333.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.4865,18.5011,24609.0,37303.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.5625,18.578,24609.0,36848.0,Echolocation,0.627,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.7275,18.7375,26328.0,37492.0,Echolocation,0.66,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.7575,18.7696,22031.0,28705.0,Echolocation,0.602,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.8465,18.8625,24609.0,34364.0,Echolocation,0.597,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
18.8935,18.9052,24609.0,42164.0,Echolocation,0.555,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.0075,19.0186,25468.0,43211.0,Echolocation,0.707,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.1155,19.1251,27187.0,39071.0,Echolocation,0.562,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.1345,19.1488,25468.0,33993.0,Echolocation,0.552,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.2035,19.2127,28046.0,41317.0,Echolocation,0.618,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.2815,19.2889,27187.0,40639.0,Echolocation,0.574,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.3195,19.3352,24609.0,32711.0,Echolocation,0.581,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.3425,19.3484,28906.0,40377.0,Echolocation,0.573,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.3935,19.3994,27187.0,41431.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.4665,19.4807,24609.0,33059.0,Echolocation,0.503,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.7375,19.7499,22890.0,33778.0,Echolocation,0.652,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.8025,19.8157,24609.0,41104.0,Echolocation,0.701,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
19.9415,19.9552,24609.0,37073.0,Echolocation,0.646,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.0885,20.1037,23750.0,34763.0,Echolocation,0.64,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.2205,20.2347,26328.0,33116.0,Echolocation,0.514,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.3745,20.3884,24609.0,36551.0,Echolocation,0.677,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.4985,20.5135,25468.0,33045.0,Echolocation,0.547,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.7665,20.7824,24609.0,32222.0,Echolocation,0.576,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
20.9105,20.923,25468.0,33600.0,Echolocation,0.645,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.0505,21.0635,25468.0,35443.0,Echolocation,0.62,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.0975,21.1095,22031.0,27908.0,Echolocation,0.561,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.1925,21.2084,25468.0,39808.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.2645,21.2765,22031.0,28009.0,Echolocation,0.625,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.3525,21.3672,25468.0,39428.0,Echolocation,0.653,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.5065,21.5218,25468.0,37310.0,Echolocation,0.537,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
21.9215,21.9346,24609.0,36186.0,Echolocation,0.667,../input_dir/20210910_030000__5%DUTYCYCLE_1440secOFFSET.WAV
